Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Location,ADDRESS,loc,point,lat,lon,altitude,Borough,borough
CD1,PM2.5,03/11/2020 00:00,5.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,04/11/2020 00:00,14.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,05/11/2020 00:00,45.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,06/11/2020 00:00,44.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,07/11/2020 00:00,29.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,08/11/2020 00:00,33.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,09/11/2020 00:00,13.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,10/11/2020 00:00,9.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,11/11/2020 00:00,7.1,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,12/11/2020 00:00,4.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,13/11/2020 00:00,6.4,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,14/11/2020 00:00,7.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,15/11/2020 00:00,4.5,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,16/11/2020 00:00,4.8,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,17/11/2020 00:00,5.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,18/11/2020 00:00,5.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,19/11/2020 00:00,5.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,20/11/2020 00:00,8.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,21/11/2020 00:00,4.4,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,22/11/2020 00:00,6.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,23/11/2020 00:00,13.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,24/11/2020 00:00,7.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,25/11/2020 00:00,11.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,26/11/2020 00:00,11.5,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,27/11/2020 00:00,20.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,28/11/2020 00:00,35.8,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,29/11/2020 00:00,27.5,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,30/11/2020 00:00,12.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,01/12/2020 00:00,6.8,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,02/12/2020 00:00,15.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,03/12/2020 00:00,7.4,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,04/12/2020 00:00,8.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,05/12/2020 00:00,7.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,06/12/2020 00:00,12.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,07/12/2020 00:00,14.4,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,08/12/2020 00:00,19.5,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,09/12/2020 00:00,9.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,10/12/2020 00:00,9.5,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,11/12/2020 00:00,10.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,12/12/2020 00:00,10.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,13/12/2020 00:00,6.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,16/12/2020 00:00,6.1,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,17/12/2020 00:00,5.4,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,18/12/2020 00:00,5.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,19/12/2020 00:00,5.9,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,20/12/2020 00:00,4.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,21/12/2020 00:00,3.7,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,22/12/2020 00:00,9.1,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,23/12/2020 00:00,5.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,24/12/2020 00:00,4.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,25/12/2020 00:00,6.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,26/12/2020 00:00,5.3,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,27/12/2020 00:00,4.2,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,28/12/2020 00:00,10.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,29/12/2020 00:00,12.6,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,30/12/2020 00:00,13.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,31/12/2020 00:00,16.0,ug/m3,R,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,01/01/2021 00:00,22.3,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,02/01/2021 00:00,8.4,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,03/01/2021 00:00,8.1,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,04/01/2021 00:00,4.4,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,05/01/2021 00:00,3.7,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,06/01/2021 00:00,6.4,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,07/01/2021 00:00,17.0,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,08/01/2021 00:00,24.3,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,09/01/2021 00:00,18.4,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,10/01/2021 00:00,18.6,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,11/01/2021 00:00,7.5,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,12/01/2021 00:00,7.3,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,13/01/2021 00:00,15.0,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,14/01/2021 00:00,5.3,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,15/01/2021 00:00,15.4,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,16/01/2021 00:00,9.2,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,17/01/2021 00:00,8.0,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,22/01/2021 00:00,8.2,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,23/01/2021 00:00,10.9,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,24/01/2021 00:00,11.7,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,25/01/2021 00:00,10.6,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,26/01/2021 00:00,9.3,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
CD1,PM2.5,27/01/2021 00:00,11.2,ug/m3,P,Camden - Swiss Cottage,"Camden - Swiss Cottage,London, United Kingdom","Camden Kerbside, Avenue Road, Swiss Cottage, London Borough of Camden, London, Hampstead, Greater London, England, NW3 5EN, United Kingdom","(51.5441918, -0.17523215, 0.0)",51.54419179999999,-0.17523215,0.0,,
